;HeiligenLexikonID;WikidataID;SaintName;ShouldMatch
6805;d3e281208Heiligenlexikon-1858;Q3074419;;0
6806;d3e281229Heiligenlexikon-1858;Q3074419;;0
6807;d3e281251Heiligenlexikon-1858;Q3074419;;0
6808;d3e281325Heiligenlexikon-1858;Q3074419;;0
6809;d3e281355Heiligenlexikon-1858;Q3074419;;0
6810;d3e281378Heiligenlexikon-1858;Q3074419;;0
6811;d3e281416Heiligenlexikon-1858;Q3074419;;0
6812;d3e281440Heiligenlexikon-1858;Q3074419;;0
6813;d5e78567Heiligenlexikon-1858;Q515953;;0
6814;d5e78601Heiligenlexikon-1858;Q515953;;0
6815;d5e78634Heiligenlexikon-1858;Q515953;;0
6816;d5e78661Heiligenlexikon-1858;Q515953;;0
6817;d5e78684Heiligenlexikon-1858;Q515953;;0
6818;d5e78708Heiligenlexikon-1858;Q515953;;0
6819;d3e149229Heiligenlexikon-1858;Q5063875;;0
6820;d3e139785Heiligenlexikon-1858;Q1107752;;0
6821;d3e139813Heiligenlexikon-1858;Q1107752;;0
6822;d3e139867Heiligenlexikon-1858;Q1107752;;0
6823;d3e139888Heiligenlexikon-1858;Q1107752;;0
6824;d3e139912Heiligenlexikon-1858;Q1107752;;0
6825;d3e139936Heiligenlexikon-1858;Q1107752;;0
6826;d3e139958Heiligenlexikon-1858;Q1107752;;0
6827;d3e140003Heiligenlexikon-1858;Q1107752;;0
6828;d3e73236Heiligenlexikon-1858;Q2860886;;0
6829;d3e572958Heiligenlexikon-1858;Q2262323;;0
6830;d3e572982Heiligenlexikon-1858;Q2262323;;0
6831;d3e573005Heiligenlexikon-1858;Q2262323;;0
6832;d3e573046Heiligenlexikon-1858;Q2262323;;0
6833;d3e573293Heiligenlexikon-1858;Q2262323;;0
6834;d3e573334Heiligenlexikon-1858;Q2262323;;0
6835;d3e573355Heiligenlexikon-1858;Q2262323;;0
6836;d3e573390Heiligenlexikon-1858;Q2262323;;0
6837;d3e573411Heiligenlexikon-1858;Q2262323;;0
6838;d3e573434Heiligenlexikon-1858;Q2262323;;0
6839;d5e377555Heiligenlexikon-1858;Q469199;;0
6840;d5e377591Heiligenlexikon-1858;Q469199;;0
6841;d5e377614Heiligenlexikon-1858;Q469199;;0
6842;d5e377635Heiligenlexikon-1858;Q469199;;0
6843;d5e377658Heiligenlexikon-1858;Q469199;;0
6844;d5e377681Heiligenlexikon-1858;Q469199;;0
6845;d5e377705Heiligenlexikon-1858;Q469199;;0
6846;d5e377774Heiligenlexikon-1858;Q469199;;0
6847;d5e377810Heiligenlexikon-1858;Q469199;;0
6848;d5e377833Heiligenlexikon-1858;Q469199;;0
6849;d3e10607Heiligenlexikon-1858;Q359951;;0
6850;d5e330413Heiligenlexikon-1858;Q37599;;0
6851;d5e330441Heiligenlexikon-1858;Q37599;;0
6852;d5e330466Heiligenlexikon-1858;Q37599;;0
6853;d5e330484Heiligenlexikon-1858;Q37599;;0
6854;d5e330505Heiligenlexikon-1858;Q37599;;0
6855;d5e330529Heiligenlexikon-1858;Q37599;;0
6856;d5e330547Heiligenlexikon-1858;Q37599;;0
6857;d5e330578Heiligenlexikon-1858;Q37599;;0
6858;d5e330618Heiligenlexikon-1858;Q37599;;0
6859;d5e330639Heiligenlexikon-1858;Q37599;;0
6860;d5e123420Heiligenlexikon-1858;Q947675;;0
6861;d5e123441Heiligenlexikon-1858;Q947675;;0
6862;d5e123471Heiligenlexikon-1858;Q947675;;0
6863;d5e123598Heiligenlexikon-1858;Q947675;;0
6864;d5e123662Heiligenlexikon-1858;Q947675;;0
6865;d5e123687Heiligenlexikon-1858;Q947675;;0
6866;d5e123708Heiligenlexikon-1858;Q947675;;0
6867;d5e123729Heiligenlexikon-1858;Q947675;;0
6868;d3e24327Heiligenlexikon-1858;Q312982;;0
6869;d3e24539Heiligenlexikon-1858;Q312982;;0
6870;d3e24702Heiligenlexikon-1858;Q312982;;0
6871;d3e24760Heiligenlexikon-1858;Q312982;;0
6872;d5e389038Heiligenlexikon-1858;Q100989657;;0
6873;d3e238991Heiligenlexikon-1858;Q289730;;0
6874;d3e239076Heiligenlexikon-1858;Q289730;;0
6875;d5e351917Heiligenlexikon-1858;Q1153005;;0
6876;d5e351941Heiligenlexikon-1858;Q1153005;;0
6877;d5e351987Heiligenlexikon-1858;Q1153005;;0
6878;d5e352010Heiligenlexikon-1858;Q1153005;;0
6879;d5e352033Heiligenlexikon-1858;Q1153005;;0
6880;d5e352103Heiligenlexikon-1858;Q1153005;;0
6881;d5e352132Heiligenlexikon-1858;Q1153005;;0
6882;d5e352157Heiligenlexikon-1858;Q1153005;;0
6883;d5e352216Heiligenlexikon-1858;Q1153005;;0
6884;d3e128556Heiligenlexikon-1858;Q1889720;;0
6885;d3e274740Heiligenlexikon-1858;Q3072671;;0
6886;d3e274825Heiligenlexikon-1858;Q3072671;;0
6887;d3e274858Heiligenlexikon-1858;Q3072671;;0
6888;d3e274885Heiligenlexikon-1858;Q3072671;;0
6889;d3e274921Heiligenlexikon-1858;Q3072671;;0
6890;d5e371138Heiligenlexikon-1858;Q1374522;;0
6891;d5e371169Heiligenlexikon-1858;Q1374522;;0
6892;d5e371195Heiligenlexikon-1858;Q1374522;;0
6893;d5e371219Heiligenlexikon-1858;Q1374522;;0
6894;d5e371242Heiligenlexikon-1858;Q1374522;;0
6895;d5e371266Heiligenlexikon-1858;Q1374522;;0
6896;d5e371287Heiligenlexikon-1858;Q1374522;;0
6897;d5e371308Heiligenlexikon-1858;Q1374522;;0
6898;d5e371332Heiligenlexikon-1858;Q1374522;;0
6899;d5e371355Heiligenlexikon-1858;Q1374522;;0
6900;d3e245786Heiligenlexikon-1858;Q959947;;0
6901;d3e245879Heiligenlexikon-1858;Q959947;;0
6902;d3e245900Heiligenlexikon-1858;Q959947;;0
6903;d3e245937Heiligenlexikon-1858;Q959947;;0
6904;d3e245958Heiligenlexikon-1858;Q959947;;0
6905;d3e245979Heiligenlexikon-1858;Q959947;;0
6906;d3e246000Heiligenlexikon-1858;Q959947;;0
6907;d3e540189Heiligenlexikon-1858;Q17590;;0
6908;d3e540238Heiligenlexikon-1858;Q17590;;0
6909;d3e540265Heiligenlexikon-1858;Q17590;;0
6910;d3e540508Heiligenlexikon-1858;Q17590;;0
6911;d3e540534Heiligenlexikon-1858;Q17590;;0
6912;d3e540578Heiligenlexikon-1858;Q17590;;0
6913;d3e540601Heiligenlexikon-1858;Q17590;;0
6914;d3e540624Heiligenlexikon-1858;Q17590;;0
6915;d3e540648Heiligenlexikon-1858;Q17590;;0
6916;d3e540694Heiligenlexikon-1858;Q17590;;0
6917;d5e163570Heiligenlexikon-1858;Q237824;;0
6918;d5e163736Heiligenlexikon-1858;Q237824;;0
6919;d5e163763Heiligenlexikon-1858;Q237824;;0
6920;d5e163784Heiligenlexikon-1858;Q237824;;0
6921;d5e163805Heiligenlexikon-1858;Q237824;;0
6922;d5e163826Heiligenlexikon-1858;Q237824;;0
6923;d5e163850Heiligenlexikon-1858;Q237824;;0
6924;d5e163874Heiligenlexikon-1858;Q237824;;0
6925;d5e163900Heiligenlexikon-1858;Q237824;;0
6926;d5e163924Heiligenlexikon-1858;Q237824;;0
6927;d5e325073Heiligenlexikon-1858;Q3947991;;0
6928;d3e140467Heiligenlexikon-1858;Q6886198;;0
6929;d3e384508Heiligenlexikon-1858;Q44344;;0
6930;d3e384529Heiligenlexikon-1858;Q44344;;0
6931;d3e384778Heiligenlexikon-1858;Q44344;;0
6932;d3e384799Heiligenlexikon-1858;Q44344;;0
6933;d3e384820Heiligenlexikon-1858;Q44344;;0
6934;d3e384846Heiligenlexikon-1858;Q44344;;0
6935;d3e384870Heiligenlexikon-1858;Q44344;;0
6936;d3e384894Heiligenlexikon-1858;Q44344;;0
6937;d3e384916Heiligenlexikon-1858;Q44344;;0
6938;d3e384937Heiligenlexikon-1858;Q44344;;0
6939;d3e390366Heiligenlexikon-1858;Q207113;;0
6940;d3e390386Heiligenlexikon-1858;Q207113;;0
6941;d3e390433Heiligenlexikon-1858;Q207113;;0
6942;d3e390457Heiligenlexikon-1858;Q207113;;0
6943;d3e390481Heiligenlexikon-1858;Q207113;;0
6944;d3e390510Heiligenlexikon-1858;Q207113;;0
6945;d3e390528Heiligenlexikon-1858;Q207113;;0
6946;d3e390557Heiligenlexikon-1858;Q207113;;0
6947;d3e390579Heiligenlexikon-1858;Q207113;;0
6948;d3e390675Heiligenlexikon-1858;Q207113;;0
6949;d5e27000Heiligenlexikon-1858;Q728245;;0
6950;d5e27024Heiligenlexikon-1858;Q728245;;0
6951;d5e27050Heiligenlexikon-1858;Q728245;;0
6952;d5e27112Heiligenlexikon-1858;Q728245;;0
6953;d5e27142Heiligenlexikon-1858;Q728245;;0
6954;d5e27166Heiligenlexikon-1858;Q728245;;0
6955;d5e27189Heiligenlexikon-1858;Q728245;;0
6956;d5e27221Heiligenlexikon-1858;Q728245;;0
6957;d5e27244Heiligenlexikon-1858;Q728245;;0
6958;d5e27376Heiligenlexikon-1858;Q728245;;0
6959;d5e324005Heiligenlexikon-1858;Q16726121;;0
6960;d3e523239Heiligenlexikon-1858;Q2280421;;0
6961;d3e523271Heiligenlexikon-1858;Q2280421;;0
6962;d3e523298Heiligenlexikon-1858;Q2280421;;0
6963;d3e523322Heiligenlexikon-1858;Q2280421;;0
6964;d3e523361Heiligenlexikon-1858;Q2280421;;0
6965;d3e523395Heiligenlexikon-1858;Q2280421;;0
6966;d3e523426Heiligenlexikon-1858;Q2280421;;0
6967;d3e523463Heiligenlexikon-1858;Q2280421;;0
6968;d3e523493Heiligenlexikon-1858;Q2280421;;0
6969;d3e523530Heiligenlexikon-1858;Q2280421;;0
6970;d3e27017Heiligenlexikon-1858;Q45474;;0
6971;d3e27041Heiligenlexikon-1858;Q45474;;0
6972;d3e27080Heiligenlexikon-1858;Q45474;;0
6973;d3e27102Heiligenlexikon-1858;Q45474;;0
6974;d3e27123Heiligenlexikon-1858;Q45474;;0
6975;d3e27153Heiligenlexikon-1858;Q45474;;0
6976;d3e27174Heiligenlexikon-1858;Q45474;;0
6977;d3e27231Heiligenlexikon-1858;Q45474;;0
6978;d3e27259Heiligenlexikon-1858;Q45474;;0
6979;d3e27296Heiligenlexikon-1858;Q45474;;0
6980;d3e418060Heiligenlexikon-1858;Q45859;;0
6981;d3e418210Heiligenlexikon-1858;Q45859;;0
6982;d3e418252Heiligenlexikon-1858;Q45859;;0
6983;d3e418276Heiligenlexikon-1858;Q45859;;0
6984;d3e418313Heiligenlexikon-1858;Q45859;;0
6985;d3e418334Heiligenlexikon-1858;Q45859;;0
6986;d3e418448Heiligenlexikon-1858;Q45859;;0
6987;d3e418466Heiligenlexikon-1858;Q45859;;0
6988;d3e418615Heiligenlexikon-1858;Q45859;;0
6989;d3e418661Heiligenlexikon-1858;Q45859;;0
6990;d3e71246Heiligenlexikon-1858;Q959019;;0
6991;d3e71267Heiligenlexikon-1858;Q959019;;0
6992;d3e71316Heiligenlexikon-1858;Q959019;;0
6993;d3e71341Heiligenlexikon-1858;Q959019;;0
6994;d3e71368Heiligenlexikon-1858;Q959019;;0
6995;d3e71398Heiligenlexikon-1858;Q959019;;0
6996;d3e71444Heiligenlexikon-1858;Q959019;;0
6997;d3e9685Heiligenlexikon-1858;Q18032503;;0
6998;d3e9733Heiligenlexikon-1858;Q18032503;;0
6999;d3e101756Heiligenlexikon-1858;Q1289858;;0
7000;d3e101779Heiligenlexikon-1858;Q1289858;;0
7001;d3e101801Heiligenlexikon-1858;Q1289858;;0
7002;d3e101819Heiligenlexikon-1858;Q1289858;;0
7003;d3e173613Heiligenlexikon-1858;Q1133270;;0
7004;d3e173634Heiligenlexikon-1858;Q1133270;;0
7005;d3e222572Heiligenlexikon-1858;Q3051925;;0
7006;d3e222644Heiligenlexikon-1858;Q3051925;;0
7007;d3e263276Heiligenlexikon-1858;Q3949015;;0
7008;d3e263297Heiligenlexikon-1858;Q3949015;;0
7009;d3e263318Heiligenlexikon-1858;Q3949015;;0
7010;d3e263339Heiligenlexikon-1858;Q3949015;;0
7011;d3e39482Heiligenlexikon-1858;Q2066947;;0
7012;d3e39509Heiligenlexikon-1858;Q2066947;;0
7013;d3e39536Heiligenlexikon-1858;Q2066947;;0
7014;d3e39557Heiligenlexikon-1858;Q2066947;;0
7015;d3e39597Heiligenlexikon-1858;Q2066947;;0
7016;d5e178472Heiligenlexikon-1858;Q33923;;0
7017;d5e178497Heiligenlexikon-1858;Q33923;;0
7018;d5e178521Heiligenlexikon-1858;Q33923;;0
7019;d5e178573Heiligenlexikon-1858;Q33923;;0
7020;d5e178596Heiligenlexikon-1858;Q33923;;0
7021;d5e178617Heiligenlexikon-1858;Q33923;;0
7022;d5e178653Heiligenlexikon-1858;Q33923;;0
7023;d5e178677Heiligenlexikon-1858;Q33923;;0
7024;d5e178790Heiligenlexikon-1858;Q33923;;0
7025;d5e178823Heiligenlexikon-1858;Q33923;;0
7026;d3e420422Heiligenlexikon-1858;Q653804;;0
7027;d3e420445Heiligenlexikon-1858;Q653804;;0
7028;d3e420468Heiligenlexikon-1858;Q653804;;0
7029;d3e420489Heiligenlexikon-1858;Q653804;;0
7030;d3e420512Heiligenlexikon-1858;Q653804;;0
7031;d3e420534Heiligenlexikon-1858;Q653804;;0
7032;d3e420555Heiligenlexikon-1858;Q653804;;0
7033;d3e21972Heiligenlexikon-1858;Q2627803;;0
7034;d3e22039Heiligenlexikon-1858;Q2627803;;0
7035;d5e123420Heiligenlexikon-1858;Q947675;;0
7036;d5e123441Heiligenlexikon-1858;Q947675;;0
7037;d5e123471Heiligenlexikon-1858;Q947675;;0
7038;d5e123561Heiligenlexikon-1858;Q947675;;0
7039;d5e123598Heiligenlexikon-1858;Q947675;;0
7040;d5e123687Heiligenlexikon-1858;Q947675;;0
7041;d5e123708Heiligenlexikon-1858;Q947675;;0
7042;d5e123729Heiligenlexikon-1858;Q947675;;0
7043;d5e290418Heiligenlexikon-1858;Q1355757;;0
7044;d5e290446Heiligenlexikon-1858;Q1355757;;0
7045;d5e290470Heiligenlexikon-1858;Q1355757;;0
7046;d5e290497Heiligenlexikon-1858;Q1355757;;0
7047;d5e290518Heiligenlexikon-1858;Q1355757;;0
7048;d5e290542Heiligenlexikon-1858;Q1355757;;0
7049;d5e290609Heiligenlexikon-1858;Q1355757;;0
7050;d5e290649Heiligenlexikon-1858;Q1355757;;0
7051;d5e290745Heiligenlexikon-1858;Q1355757;;0
7052;d5e290766Heiligenlexikon-1858;Q1355757;;0
7053;d5e403395Heiligenlexikon-1858;Q139570;;0
7054;d5e403417Heiligenlexikon-1858;Q139570;;0
7055;d5e403444Heiligenlexikon-1858;Q139570;;0
7056;d5e403541Heiligenlexikon-1858;Q139570;;0
7057;d5e403593Heiligenlexikon-1858;Q139570;;0
7058;d5e403614Heiligenlexikon-1858;Q139570;;0
7059;d5e403635Heiligenlexikon-1858;Q139570;;0
7060;d5e403659Heiligenlexikon-1858;Q139570;;0
7061;d5e403680Heiligenlexikon-1858;Q139570;;0
7062;d5e403707Heiligenlexikon-1858;Q139570;;0
7063;d5e206048Heiligenlexikon-1858;Q4370322;;0
7064;d5e206071Heiligenlexikon-1858;Q4370322;;0
7065;d3e188522Heiligenlexikon-1858;Q14849951;;0
7066;d3e188561Heiligenlexikon-1858;Q14849951;;0
7067;d3e188604Heiligenlexikon-1858;Q14849951;;0
7068;d3e188625Heiligenlexikon-1858;Q14849951;;0
7069;d3e188647Heiligenlexikon-1858;Q14849951;;0
7070;d3e188668Heiligenlexikon-1858;Q14849951;;0
7071;d3e188689Heiligenlexikon-1858;Q14849951;;0
7072;d3e188716Heiligenlexikon-1858;Q14849951;;0
7073;d3e188739Heiligenlexikon-1858;Q14849951;;0
7074;d3e188760Heiligenlexikon-1858;Q14849951;;0
7075;d3e52355Heiligenlexikon-1858;Q384117;;0
7076;d3e52394Heiligenlexikon-1858;Q384117;;0
7077;d3e52421Heiligenlexikon-1858;Q384117;;0
7078;d3e52442Heiligenlexikon-1858;Q384117;;0
7079;d3e52463Heiligenlexikon-1858;Q384117;;0
7080;d3e52528Heiligenlexikon-1858;Q384117;;0
7081;d3e52552Heiligenlexikon-1858;Q384117;;0
7082;d5e224443Heiligenlexikon-1858;Q445029;;0
7083;d5e224479Heiligenlexikon-1858;Q445029;;0
7084;d5e224503Heiligenlexikon-1858;Q445029;;0
7085;d5e224530Heiligenlexikon-1858;Q445029;;0
7086;d5e224589Heiligenlexikon-1858;Q445029;;0
7087;d5e224612Heiligenlexikon-1858;Q445029;;0
7088;d5e224634Heiligenlexikon-1858;Q445029;;0
7089;d5e224661Heiligenlexikon-1858;Q445029;;0
7090;d5e224688Heiligenlexikon-1858;Q445029;;0
7091;d5e224709Heiligenlexikon-1858;Q445029;;0
7092;d3e171896Heiligenlexikon-1858;Q5163901;;0
7093;d3e171920Heiligenlexikon-1858;Q5163901;;0
7094;d3e171941Heiligenlexikon-1858;Q5163901;;0
7095;d3e171965Heiligenlexikon-1858;Q5163901;;0
7096;d3e171983Heiligenlexikon-1858;Q5163901;;0
7097;d3e172001Heiligenlexikon-1858;Q5163901;;0
7098;d3e172020Heiligenlexikon-1858;Q5163901;;0
7099;d3e172038Heiligenlexikon-1858;Q5163901;;0
7100;d3e172059Heiligenlexikon-1858;Q5163901;;0
7101;d3e172077Heiligenlexikon-1858;Q5163901;;0
7102;d3e420816Heiligenlexikon-1858;Q166876;;0
7103;d3e420934Heiligenlexikon-1858;Q166876;;0
7104;d3e420963Heiligenlexikon-1858;Q166876;;0
7105;d3e421053Heiligenlexikon-1858;Q166876;;0
7106;d3e421134Heiligenlexikon-1858;Q166876;;0
7107;d3e421225Heiligenlexikon-1858;Q166876;;0
7108;d3e421328Heiligenlexikon-1858;Q166876;;0
7109;d3e421351Heiligenlexikon-1858;Q166876;;0
7110;d3e421448Heiligenlexikon-1858;Q166876;;0
7111;d3e421505Heiligenlexikon-1858;Q166876;;0
7112;d5e337048Heiligenlexikon-1858;Q2461901;;0
7113;d3e38304Heiligenlexikon-1858;Q303435;;0
7114;d3e38344Heiligenlexikon-1858;Q303435;;0
7115;d3e38374Heiligenlexikon-1858;Q303435;;0
7116;d3e38404Heiligenlexikon-1858;Q303435;;0
7117;d3e38450Heiligenlexikon-1858;Q303435;;0
7118;d3e38495Heiligenlexikon-1858;Q303435;;0
7119;d3e38516Heiligenlexikon-1858;Q303435;;0
7120;d3e38554Heiligenlexikon-1858;Q303435;;0
7121;d3e38575Heiligenlexikon-1858;Q303435;;0
7122;d3e38596Heiligenlexikon-1858;Q303435;;0
7123;d3e256309Heiligenlexikon-1858;Q3733623;;0
7124;d3e256330Heiligenlexikon-1858;Q3733623;;0
7125;d3e256351Heiligenlexikon-1858;Q3733623;;0
7126;d3e256374Heiligenlexikon-1858;Q3733623;;0
7127;d3e256402Heiligenlexikon-1858;Q3733623;;0
7128;d3e256426Heiligenlexikon-1858;Q3733623;;0
7129;d3e256451Heiligenlexikon-1858;Q3733623;;0
7130;d3e256472Heiligenlexikon-1858;Q3733623;;0
7131;d5e362008Heiligenlexikon-1858;Q192151;;0
7132;d5e362142Heiligenlexikon-1858;Q192151;;0
7133;d5e362166Heiligenlexikon-1858;Q192151;;0
7134;d5e362193Heiligenlexikon-1858;Q192151;;0
7135;d5e362301Heiligenlexikon-1858;Q192151;;0
7136;d5e362370Heiligenlexikon-1858;Q192151;;0
7137;d5e362390Heiligenlexikon-1858;Q192151;;0
7138;d5e362408Heiligenlexikon-1858;Q192151;;0
7139;d5e362429Heiligenlexikon-1858;Q192151;;0
7140;d5e362448Heiligenlexikon-1858;Q192151;;0
7141;d5e164858Heiligenlexikon-1858;Q506645;;0
7142;d5e164885Heiligenlexikon-1858;Q506645;;0
7143;d5e164924Heiligenlexikon-1858;Q506645;;0
7144;d5e164962Heiligenlexikon-1858;Q506645;;0
7145;d5e164984Heiligenlexikon-1858;Q506645;;0
7146;d5e165005Heiligenlexikon-1858;Q506645;;0
7147;d5e165028Heiligenlexikon-1858;Q506645;;0
7148;d5e165049Heiligenlexikon-1858;Q506645;;0
7149;d5e165072Heiligenlexikon-1858;Q506645;;0
7150;d5e165098Heiligenlexikon-1858;Q506645;;0
7151;d5e326927Heiligenlexikon-1858;Q2210029;;0
7152;d5e326949Heiligenlexikon-1858;Q2210029;;0
7153;d5e326970Heiligenlexikon-1858;Q2210029;;0
7154;d5e327016Heiligenlexikon-1858;Q2210029;;0
7155;d5e327056Heiligenlexikon-1858;Q2210029;;0
7156;d5e327099Heiligenlexikon-1858;Q2210029;;0
7157;d5e327122Heiligenlexikon-1858;Q2210029;;0
7158;d5e327155Heiligenlexikon-1858;Q2210029;;0
7159;d5e327181Heiligenlexikon-1858;Q2210029;;0
7160;d5e327209Heiligenlexikon-1858;Q2210029;;0
7161;d3e201553Heiligenlexikon-1858;Q2906429;;0
7162;d3e201577Heiligenlexikon-1858;Q2906429;;0
7163;d3e201598Heiligenlexikon-1858;Q2906429;;0
7164;d3e201619Heiligenlexikon-1858;Q2906429;;0
7165;d3e201645Heiligenlexikon-1858;Q2906429;;0
7166;d3e201667Heiligenlexikon-1858;Q2906429;;0
7167;d3e201696Heiligenlexikon-1858;Q2906429;;0
7168;d3e201717Heiligenlexikon-1858;Q2906429;;0
7169;d3e201740Heiligenlexikon-1858;Q2906429;;0
7170;d3e201763Heiligenlexikon-1858;Q2906429;;0
7171;d3e304118Heiligenlexikon-1858;Q16965184;;0
7172;d5e325518Heiligenlexikon-1858;Q370210;;0
7173;d3e28125Heiligenlexikon-1858;Q271330;;0
7174;d5e351917Heiligenlexikon-1858;Q2456880;;0
7175;d5e351941Heiligenlexikon-1858;Q2456880;;0
7176;d5e351963Heiligenlexikon-1858;Q2456880;;0
7177;d5e351987Heiligenlexikon-1858;Q2456880;;0
7178;d5e352010Heiligenlexikon-1858;Q2456880;;0
7179;d5e352033Heiligenlexikon-1858;Q2456880;;0
7180;d5e352103Heiligenlexikon-1858;Q2456880;;0
7181;d5e352132Heiligenlexikon-1858;Q2456880;;0
7182;d5e352216Heiligenlexikon-1858;Q2456880;;0
7183;d5e358864Heiligenlexikon-1858;Q2613929;;0
7184;d5e358915Heiligenlexikon-1858;Q2613929;;0
7185;d3e143890Heiligenlexikon-1858;Q167902;;0
7186;d3e143911Heiligenlexikon-1858;Q167902;;0
7187;d3e143932Heiligenlexikon-1858;Q167902;;0
7188;d3e143954Heiligenlexikon-1858;Q167902;;0
7189;d3e143975Heiligenlexikon-1858;Q167902;;0
7190;d3e144053Heiligenlexikon-1858;Q167902;;0
7191;d3e144074Heiligenlexikon-1858;Q167902;;0
7192;d3e144095Heiligenlexikon-1858;Q167902;;0
7193;d3e144114Heiligenlexikon-1858;Q167902;;0
7194;d3e144137Heiligenlexikon-1858;Q167902;;0
7195;d3e127404Heiligenlexikon-1858;Q516172;;0
7196;d3e127425Heiligenlexikon-1858;Q516172;;0
7197;d3e127452Heiligenlexikon-1858;Q516172;;0
7198;d3e127473Heiligenlexikon-1858;Q516172;;0
7199;d3e127492Heiligenlexikon-1858;Q516172;;0
7200;d3e127513Heiligenlexikon-1858;Q516172;;0
7201;d3e127534Heiligenlexikon-1858;Q516172;;0
7202;d3e127564Heiligenlexikon-1858;Q516172;;0
7203;d3e127593Heiligenlexikon-1858;Q516172;;0
7204;d3e127614Heiligenlexikon-1858;Q516172;;0
7205;d3e84894Heiligenlexikon-1858;Q569687;;0
7206;d3e190931Heiligenlexikon-1858;Q1153230;;0
7207;d3e190952Heiligenlexikon-1858;Q1153230;;0
7208;d5e304093Heiligenlexikon-1858;Q2290946;;0
7209;d5e304135Heiligenlexikon-1858;Q2290946;;0
7210;d5e304159Heiligenlexikon-1858;Q2290946;;0
7211;d5e304182Heiligenlexikon-1858;Q2290946;;0
7212;d5e304203Heiligenlexikon-1858;Q2290946;;0
7213;d5e304313Heiligenlexikon-1858;Q2290946;;0
7214;d5e304334Heiligenlexikon-1858;Q2290946;;0
7215;d5e304355Heiligenlexikon-1858;Q2290946;;0
7216;d5e304376Heiligenlexikon-1858;Q2290946;;0
7217;d5e304425Heiligenlexikon-1858;Q2290946;;0
7218;d5e266920Heiligenlexikon-1858;Q3780774;;0
7219;d5e266944Heiligenlexikon-1858;Q3780774;;0
7220;d3e274707Heiligenlexikon-1858;Q4484931;;0
7221;d3e274740Heiligenlexikon-1858;Q4484931;;0
7222;d3e274858Heiligenlexikon-1858;Q4484931;;0
7223;d3e274885Heiligenlexikon-1858;Q4484931;;0
7224;d3e274921Heiligenlexikon-1858;Q4484931;;0
7225;d5e166032Heiligenlexikon-1858;Q9200;;0
7226;d5e166152Heiligenlexikon-1858;Q9200;;0
7227;d5e166194Heiligenlexikon-1858;Q9200;;0
7228;d5e166215Heiligenlexikon-1858;Q9200;;0
7229;d5e166337Heiligenlexikon-1858;Q9200;;0
7230;d5e166359Heiligenlexikon-1858;Q9200;;0
7231;d5e166406Heiligenlexikon-1858;Q9200;;0
7232;d5e166521Heiligenlexikon-1858;Q9200;;0
7233;d5e166558Heiligenlexikon-1858;Q9200;;0
7234;d5e166604Heiligenlexikon-1858;Q9200;;0
7235;d5e257218Heiligenlexikon-1858;Q3452770;;0
7236;d5e257244Heiligenlexikon-1858;Q3452770;;0
7237;d5e257268Heiligenlexikon-1858;Q3452770;;0
7238;d5e257294Heiligenlexikon-1858;Q3452770;;0
7239;d5e257315Heiligenlexikon-1858;Q3452770;;0
7240;d5e257337Heiligenlexikon-1858;Q3452770;;0
7241;d5e257358Heiligenlexikon-1858;Q3452770;;0
7242;d5e257431Heiligenlexikon-1858;Q3452770;;0
7243;d5e257454Heiligenlexikon-1858;Q3452770;;0
7244;d5e257499Heiligenlexikon-1858;Q3452770;;0
7245;d5e282833Heiligenlexikon-1858;Q13131202;;0
7246;d5e355126Heiligenlexikon-1858;Q714866;;0
7247;d5e355189Heiligenlexikon-1858;Q714866;;0
7248;d5e355212Heiligenlexikon-1858;Q714866;;0
7249;d5e355233Heiligenlexikon-1858;Q714866;;0
7250;d5e355252Heiligenlexikon-1858;Q714866;;0
7251;d5e355284Heiligenlexikon-1858;Q714866;;0
7252;d5e355317Heiligenlexikon-1858;Q714866;;0
7253;d5e355337Heiligenlexikon-1858;Q714866;;0
7254;d5e355361Heiligenlexikon-1858;Q714866;;0
7255;d5e355398Heiligenlexikon-1858;Q714866;;0
7256;d5e288045Heiligenlexikon-1858;Q1811124;;0
7257;d5e288089Heiligenlexikon-1858;Q1811124;;0
7258;d5e288171Heiligenlexikon-1858;Q1811124;;0
7259;d5e5072Heiligenlexikon-1858;Q239081;;0
7260;d5e5182Heiligenlexikon-1858;Q239081;;0
7261;d5e5204Heiligenlexikon-1858;Q239081;;0
7262;d3e5724Heiligenlexikon-1858;Q7586679;;0
7263;d3e148184Heiligenlexikon-1858;Q3010195;;0
7264;d5e309339Heiligenlexikon-1858;Q3592412;;0
7265;d5e309373Heiligenlexikon-1858;Q3592412;;0
7266;d5e309412Heiligenlexikon-1858;Q3592412;;0
7267;d5e309433Heiligenlexikon-1858;Q3592412;;0
7268;d5e309454Heiligenlexikon-1858;Q3592412;;0
7269;d5e309476Heiligenlexikon-1858;Q3592412;;0
7270;d5e309499Heiligenlexikon-1858;Q3592412;;0
7271;d5e309560Heiligenlexikon-1858;Q3592412;;0
7272;d5e309578Heiligenlexikon-1858;Q3592412;;0
7273;d5e309610Heiligenlexikon-1858;Q3592412;;0
7274;d3e156481Heiligenlexikon-1858;Q3010195;;0
7275;d3e533972Heiligenlexikon-1858;Q283447;;0
7276;d3e534018Heiligenlexikon-1858;Q283447;;0
7277;d3e534073Heiligenlexikon-1858;Q283447;;0
7278;d3e534099Heiligenlexikon-1858;Q283447;;0
